Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return,Return_Probability,Risk_Level
ORD00000373,PROD00000373,USER00000373,2024-09-13,2023-08-10,Electronics,126.57,5,Changed mind,Returned,-400.0,51,Female,City97,Gift Card,Express,42.49,1,0.5137285224065815,High
ORD00000376,PROD00000376,USER00000376,2024-05-01,2023-12-23,Clothing,363.54,5,Changed mind,Returned,-130.0,39,Female,City29,Debit Card,Next-Day,46.68,1,0.5119833696570807,High
ORD00000378,PROD00000378,USER00000378,2023-10-22,,Electronics,282.42,4,No Return,Not Returned,0.0,19,Male,City3,Credit Card,Next-Day,23.34,0,0.5242166284371197,High
ORD00000380,PROD00000380,USER00000380,2023-04-10,,Books,92.54,1,No Return,Not Returned,0.0,37,Female,City99,Gift Card,Express,9.07,0,0.513071660779132,High
ORD00000381,PROD00000381,USER00000381,2024-01-31,,Toys,253.03,3,No Return,Not Returned,0.0,37,Male,City24,Gift Card,Express,47.43,0,0.5120271052790466,High
ORD00000385,PROD00000385,USER00000385,2023-05-21,2024-10-18,Books,197.65,1,Defective,Returned,516.0,32,Male,City32,Credit Card,Express,39.62,1,0.5104302079328591,High
ORD00000386,PROD00000386,USER00000386,2024-07-08,2023-12-04,Books,22.49,3,Defective,Returned,-217.0,26,Female,City59,Gift Card,Express,3.13,1,0.5273919412674892,High
ORD00000387,PROD00000387,USER00000387,2024-09-08,2023-08-27,Books,42.22,2,Wrong item,Returned,-378.0,29,Male,City70,Debit Card,Standard,2.39,1,0.523410473429464,High
ORD00000389,PROD00000389,USER00000389,2024-12-13,,Toys,133.25,4,No Return,Not Returned,0.0,34,Female,City59,Debit Card,Express,28.22,0,0.5200481762164941,High
ORD00000391,PROD00000391,USER00000391,2023-12-22,2024-11-30,Electronics,55.73,1,Defective,Returned,344.0,39,Male,City73,PayPal,Next-Day,4.23,1,0.511633236806028,High
ORD00000394,PROD00000394,USER00000394,2023-05-03,2023-01-27,Electronics,244.13,5,Not as described,Returned,-96.0,47,Female,City5,Debit Card,Standard,23.62,1,0.5109509262406448,High
ORD00000395,PROD00000395,USER00000395,2024-02-24,,Books,291.25,5,No Return,Not Returned,0.0,35,Male,City54,Gift Card,Next-Day,7.8,0,0.5163078574885572,High
ORD00000399,PROD00000399,USER00000399,2023-12-18,,Home,194.5,3,No Return,Not Returned,0.0,32,Female,City24,Credit Card,Next-Day,12.27,0,0.5170492924168939,High
ORD00000400,PROD00000400,USER00000400,2024-11-11,,Books,121.74,1,No Return,Not Returned,0.0,21,Male,City43,Gift Card,Express,18.48,0,0.5218772361911119,High
ORD00000401,PROD00000401,USER00000401,2023-11-24,2023-09-07,Toys,80.52,3,Changed mind,Returned,-78.0,19,Male,City95,PayPal,Standard,22.19,1,0.5291382080293617,High
ORD00000403,PROD00000403,USER00000403,2023-09-01,,Books,394.08,5,No Return,Not Returned,0.0,37,Female,City22,PayPal,Express,26.54,0,0.5116347465374346,High
ORD00000404,PROD00000404,USER00000404,2023-02-08,,Books,298.58,5,No Return,Not Returned,0.0,41,Male,City47,Credit Card,Next-Day,46.65,0,0.5123911987618305,High
ORD00000405,PROD00000405,USER00000405,2023-05-10,2023-02-24,Clothing,69.04,5,Defective,Returned,-75.0,56,Male,City55,Gift Card,Standard,46.3,1,0.5112295896784093,High
ORD00000406,PROD00000406,USER00000406,2024-02-26,,Toys,380.71,4,No Return,Not Returned,0.0,25,Female,City42,PayPal,Standard,39.79,0,0.517255137656429,High
ORD00000408,PROD00000408,USER00000408,2024-12-04,2024-09-22,Clothing,182.52,5,Wrong item,Returned,-73.0,18,Male,City56,Debit Card,Next-Day,11.15,1,0.530642433954966,High
ORD00000409,PROD00000409,USER00000409,2024-04-08,,Toys,22.56,3,No Return,Not Returned,0.0,34,Male,City77,Debit Card,Express,34.27,0,0.5215901973968986,High
ORD00000418,PROD00000418,USER00000418,2024-04-14,2023-06-24,Home,198.17,2,Changed mind,Returned,-295.0,31,Male,City61,Debit Card,Express,30.62,1,0.5166113878367248,High
ORD00000421,PROD00000421,USER00000421,2023-08-09,2024-03-28,Home,187.12,4,Defective,Returned,232.0,45,Male,City91,Debit Card,Next-Day,43.21,1,0.5105352846291172,High
ORD00000422,PROD00000422,USER00000422,2023-03-11,,Books,118.74,1,No Return,Not Returned,0.0,27,Female,City23,PayPal,Next-Day,1.83,0,0.5183099113039233,High
ORD00000423,PROD00000423,USER00000423,2023-03-26,,Clothing,110.18,3,No Return,Not Returned,0.0,33,Male,City37,Debit Card,Express,45.46,0,0.5192648328837038,High
ORD00000426,PROD00000426,USER00000426,2024-11-21,,Clothing,92.37,3,No Return,Not Returned,0.0,36,Female,City81,Gift Card,Next-Day,41.91,0,0.5180275572777473,High
ORD00000429,PROD00000429,USER00000429,2023-06-06,2023-12-27,Toys,171.71,4,Defective,Returned,204.0,36,Female,City1,Debit Card,Next-Day,8.09,1,0.5166767982529887,High
ORD00000430,PROD00000430,USER00000430,2024-04-26,2023-05-26,Electronics,186.31,4,Wrong item,Returned,-336.0,46,Male,City77,Gift Card,Express,13.15,1,0.5123441904185683,High
ORD00000432,PROD00000432,USER00000432,2023-10-11,2023-08-29,Clothing,174.6,3,Not as described,Returned,-43.0,19,Male,City42,Gift Card,Standard,12.68,1,0.5258422018060238,High
ORD00000433,PROD00000433,USER00000433,2023-09-23,2023-03-24,Home,92.32,4,Wrong item,Returned,-183.0,20,Male,City99,Gift Card,Standard,12.19,1,0.5307380917974038,High
ORD00000434,PROD00000434,USER00000434,2023-07-07,2024-02-03,Electronics,67.0,5,Wrong item,Returned,211.0,55,Female,City71,Credit Card,Standard,8.4,1,0.5107047170288168,High
ORD00000437,PROD00000437,USER00000437,2023-09-27,,Clothing,216.5,5,No Return,Not Returned,0.0,38,Female,City13,Gift Card,Express,22.78,0,0.5169796909575225,High
ORD00000440,PROD00000440,USER00000440,2024-10-12,2023-09-25,Electronics,22.99,2,Defective,Returned,-383.0,49,Male,City85,PayPal,Express,36.71,1,0.5118459666404058,High
ORD00000442,PROD00000442,USER00000442,2024-10-16,,Books,187.23,4,No Return,Not Returned,0.0,41,Female,City37,PayPal,Standard,42.11,0,0.5139569676553889,High
ORD00000443,PROD00000443,USER00000443,2024-03-01,2023-02-11,Toys,412.23,5,Changed mind,Returned,-384.0,36,Male,City46,Debit Card,Standard,20.32,1,0.5132558485677505,High
ORD00000445,PROD00000445,USER00000445,2023-05-09,2023-12-08,Books,287.53,2,Wrong item,Returned,213.0,20,Female,City62,Credit Card,Next-Day,35.91,1,0.5182028503223177,High
ORD00000447,PROD00000447,USER00000447,2023-10-13,,Electronics,245.17,4,No Return,Not Returned,0.0,42,Male,City2,PayPal,Express,42.65,0,0.5114011634420752,High
ORD00000450,PROD00000450,USER00000450,2023-12-26,,Books,98.61,1,No Return,Not Returned,0.0,29,Male,City52,Gift Card,Standard,24.63,0,0.5177618170331015,High
ORD00000454,PROD00000454,USER00000454,2023-10-10,,Home,104.87,4,No Return,Not Returned,0.0,20,Male,City48,Debit Card,Standard,35.01,0,0.5295494844799445,High
ORD00000455,PROD00000455,USER00000455,2024-09-06,,Home,425.04,4,No Return,Not Returned,0.0,23,Male,City69,Debit Card,Next-Day,6.65,0,0.5169918177697068,High
ORD00000456,PROD00000456,USER00000456,2024-07-09,2023-04-25,Books,366.54,5,Defective,Returned,-441.0,43,Female,City6,Credit Card,Next-Day,26.74,1,0.5107454057528551,High
ORD00000457,PROD00000457,USER00000457,2024-07-02,,Electronics,297.63,2,No Return,Not Returned,0.0,24,Male,City15,Credit Card,Express,45.52,0,0.5163149244922152,High
ORD00000460,PROD00000460,USER00000460,2023-06-20,,Home,56.86,3,No Return,Not Returned,0.0,28,Male,City57,Gift Card,Standard,25.24,0,0.5241072382552385,High
ORD00000464,PROD00000464,USER00000464,2023-08-11,2024-10-06,Home,10.16,1,Changed mind,Returned,422.0,23,Female,City3,Credit Card,Next-Day,30.19,1,0.5226177407763946,High
ORD00000465,PROD00000465,USER00000465,2023-06-02,2023-01-03,Electronics,166.2,2,Changed mind,Returned,-150.0,24,Female,City65,Credit Card,Express,16.98,1,0.5213525387174969,High
ORD00000466,PROD00000466,USER00000466,2023-02-05,,Toys,492.8,4,No Return,Not Returned,0.0,27,Male,City43,Gift Card,Next-Day,44.15,0,0.5122718560130075,High
ORD00000468,PROD00000468,USER00000468,2023-01-20,2023-11-10,Clothing,62.01,5,Changed mind,Returned,294.0,20,Male,City80,Gift Card,Next-Day,43.1,1,0.5319111262243216,High
ORD00000472,PROD00000472,USER00000472,2024-01-11,2024-06-30,Electronics,358.53,4,Wrong item,Returned,171.0,36,Female,City28,Debit Card,Express,35.24,1,0.5105486818830557,High
ORD00000475,PROD00000475,USER00000475,2023-07-09,2023-06-12,Clothing,124.99,3,Changed mind,Returned,-27.0,27,Female,City96,Gift Card,Standard,33.74,1,0.5225495408053006,High
ORD00000476,PROD00000476,USER00000476,2023-01-30,2024-07-25,Clothing,264.78,3,Defective,Returned,542.0,32,Female,City65,Credit Card,Standard,31.26,1,0.5124085928594623,High
ORD00000477,PROD00000477,USER00000477,2023-08-25,,Books,87.53,3,No Return,Not Returned,0.0,18,Female,City20,Gift Card,Standard,18.42,0,0.529186124299781,High
ORD00000480,PROD00000480,USER00000480,2024-01-16,2024-11-30,Clothing,422.59,5,Defective,Returned,319.0,20,Male,City5,Credit Card,Standard,27.5,1,0.5197335732970173,High
ORD00000481,PROD00000481,USER00000481,2023-11-23,2023-03-16,Home,19.51,3,Not as described,Returned,-252.0,37,Female,City60,Gift Card,Next-Day,11.09,1,0.520919448203516,High
ORD00000482,PROD00000482,USER00000482,2023-06-08,2023-10-07,Books,351.3,5,Not as described,Returned,121.0,22,Female,City41,Credit Card,Express,15.27,1,0.5217337151640161,High
ORD00000490,PROD00000490,USER00000490,2024-08-16,2023-03-09,Clothing,198.29,4,Wrong item,Returned,-526.0,27,Male,City83,Credit Card,Express,43.85,1,0.5243601233339046,High
ORD00000491,PROD00000491,USER00000491,2024-06-07,,Electronics,9.71,2,No Return,Not Returned,0.0,31,Female,City70,Credit Card,Standard,45.44,0,0.5216869647206706,High
ORD00000492,PROD00000492,USER00000492,2023-01-03,2023-08-07,Books,96.48,3,Changed mind,Returned,216.0,43,Male,City34,Credit Card,Standard,22.61,1,0.5126977719089882,High
ORD00000496,PROD00000496,USER00000496,2024-05-13,2023-10-30,Home,234.79,5,Wrong item,Returned,-196.0,48,Male,City70,Debit Card,Standard,29.54,1,0.511073771866554,High
ORD00000499,PROD00000499,USER00000499,2023-09-13,,Clothing,156.44,4,No Return,Not Returned,0.0,28,Female,City63,Gift Card,Next-Day,4.38,0,0.5229381142470745,High
ORD00000501,PROD00000501,USER00000501,2023-10-25,,Electronics,121.71,1,No Return,Not Returned,0.0,27,Female,City9,PayPal,Standard,41.59,0,0.5182103360480902,High
ORD00000504,PROD00000504,USER00000504,2024-04-18,2023-09-13,Books,44.24,5,Defective,Returned,-218.0,41,Female,City52,Gift Card,Express,41.74,1,0.5218376810707955,High
ORD00000505,PROD00000505,USER00000505,2024-09-22,,Home,336.44,3,No Return,Not Returned,0.0,18,Male,City72,PayPal,Standard,3.04,0,0.5208508853724474,High
ORD00000507,PROD00000507,USER00000507,2024-04-14,,Books,209.66,3,No Return,Not Returned,0.0,31,Male,City80,Credit Card,Express,18.73,0,0.5171525274134035,High
ORD00000508,PROD00000508,USER00000508,2024-02-03,2023-11-19,Home,265.11,4,Not as described,Returned,-76.0,40,Female,City91,Debit Card,Next-Day,38.22,1,0.5122763126215716,High
ORD00000509,PROD00000509,USER00000509,2023-04-02,,Books,78.11,5,No Return,Not Returned,0.0,19,Male,City3,PayPal,Standard,46.28,0,0.5332170092336805,High
ORD00000511,PROD00000511,USER00000511,2023-04-06,,Electronics,315.92,5,No Return,Not Returned,0.0,20,Female,City76,Gift Card,Standard,48.67,0,0.5246499932634455,High
ORD00000513,PROD00000513,USER00000513,2023-08-03,2023-06-07,Home,134.05,3,Not as described,Returned,-57.0,27,Male,City69,Debit Card,Express,45.97,1,0.522372233544099,High
ORD00000514,PROD00000514,USER00000514,2023-12-27,2024-03-03,Books,187.72,2,Wrong item,Returned,67.0,37,Female,City58,Debit Card,Standard,48.99,1,0.5117659607228023,High
ORD00000521,PROD00000521,USER00000521,2023-03-14,,Toys,307.56,3,No Return,Not Returned,0.0,20,Female,City70,Gift Card,Express,34.47,0,0.5205962683418617,High
ORD00000523,PROD00000523,USER00000523,2023-08-24,,Clothing,195.67,3,No Return,Not Returned,0.0,42,Male,City18,Gift Card,Standard,13.59,0,0.5108918589539401,High
ORD00000524,PROD00000524,USER00000524,2023-07-26,,Clothing,461.27,1,No Return,Not Returned,0.0,20,Female,City76,PayPal,Express,14.81,0,0.5111030594807204,High
ORD00000529,PROD00000529,USER00000529,2024-01-16,2023-01-15,Clothing,51.35,2,Changed mind,Returned,-366.0,39,Male,City41,Credit Card,Next-Day,40.24,1,0.5169409637075891,High
ORD00000530,PROD00000530,USER00000530,2023-01-26,2024-03-27,Books,283.13,4,Not as described,Returned,426.0,19,Male,City36,Credit Card,Standard,36.24,1,0.5224005249809787,High
ORD00000533,PROD00000533,USER00000533,2024-10-12,2023-07-12,Home,440.27,4,Changed mind,Returned,-458.0,24,Female,City25,Debit Card,Standard,29.69,1,0.5177983897932045,High
ORD00000538,PROD00000538,USER00000538,2024-12-03,2024-03-27,Toys,497.6,5,Wrong item,Returned,-251.0,27,Female,City82,Gift Card,Next-Day,41.25,1,0.5153380633362199,High
ORD00000542,PROD00000542,USER00000542,2024-12-21,,Books,197.92,1,No Return,Not Returned,0.0,28,Male,City56,Credit Card,Express,7.9,0,0.5150430418633857,High
ORD00000543,PROD00000543,USER00000543,2023-04-17,2023-12-21,Books,126.77,2,Defective,Returned,248.0,33,Female,City59,Credit Card,Express,38.59,1,0.5154954034393568,High
ORD00000547,PROD00000547,USER00000547,2024-08-31,2023-05-15,Books,248.74,1,Wrong item,Returned,-474.0,34,Male,City63,Credit Card,Express,48.58,1,0.5116641379785842,High
ORD00000548,PROD00000548,USER00000548,2024-01-11,,Electronics,382.24,3,No Return,Not Returned,0.0,19,Female,City34,PayPal,Next-Day,13.26,0,0.5187043597532701,High
ORD00000560,PROD00000560,USER00000560,2023-11-25,2023-12-13,Books,422.32,1,Defective,Returned,18.0,19,Female,City54,Credit Card,Next-Day,15.77,1,0.5129460199425827,High
ORD00000562,PROD00000562,USER00000562,2024-09-26,2024-10-15,Electronics,75.28,1,Wrong item,Returned,19.0,35,Male,City12,Credit Card,Next-Day,0.17,1,0.5147942650408119,High
ORD00000570,PROD00000570,USER00000570,2023-11-17,2023-12-27,Books,283.3,5,Not as described,Returned,40.0,34,Male,City17,Credit Card,Next-Day,47.89,1,0.5170176087974673,High
ORD00000572,PROD00000572,USER00000572,2023-12-16,2023-02-26,Books,21.71,3,Changed mind,Returned,-293.0,23,Female,City40,Gift Card,Express,36.84,1,0.5295684055970739,High
ORD00000573,PROD00000573,USER00000573,2023-04-17,,Home,78.0,5,No Return,Not Returned,0.0,49,Female,City41,Credit Card,Standard,39.21,0,0.5148961592597071,High
ORD00000574,PROD00000574,USER00000574,2024-01-12,,Books,142.01,3,No Return,Not Returned,0.0,42,Female,City93,Gift Card,Express,38.79,0,0.5126923176828464,High
ORD00000576,PROD00000576,USER00000576,2023-12-31,,Home,37.87,1,No Return,Not Returned,0.0,28,Female,City26,Gift Card,Standard,3.84,0,0.5204094028823136,High
ORD00000578,PROD00000578,USER00000578,2024-12-23,,Electronics,110.69,1,No Return,Not Returned,0.0,33,Male,City67,PayPal,Express,12.21,0,0.514910107394671,High
ORD00000580,PROD00000580,USER00000580,2024-09-18,2024-02-16,Books,250.69,3,Defective,Returned,-215.0,30,Male,City10,PayPal,Express,24.35,1,0.5172937584922501,High
ORD00000584,PROD00000584,USER00000584,2024-09-24,2023-11-13,Books,192.89,5,Defective,Returned,-316.0,22,Male,City70,Gift Card,Standard,9.63,1,0.5288759658100055,High
ORD00000586,PROD00000586,USER00000586,2024-08-14,,Home,173.31,4,No Return,Not Returned,0.0,30,Male,City30,PayPal,Standard,43.84,0,0.5211506325358576,High
ORD00000588,PROD00000588,USER00000588,2023-11-17,2024-07-24,Clothing,129.14,5,Not as described,Returned,250.0,48,Female,City67,Credit Card,Next-Day,17.15,1,0.512739131307696,High
ORD00000590,PROD00000590,USER00000590,2024-01-29,,Toys,177.2,2,No Return,Not Returned,0.0,24,Male,City14,Debit Card,Next-Day,31.28,0,0.5203525181412136,High
ORD00000591,PROD00000591,USER00000591,2023-04-30,,Home,97.56,5,No Return,Not Returned,0.0,27,Female,City98,Credit Card,Express,24.53,0,0.5276862516822309,High
ORD00000592,PROD00000592,USER00000592,2023-03-03,2024-10-03,Home,41.35,3,Defective,Returned,580.0,21,Female,City64,Credit Card,Next-Day,25.77,1,0.526462460217454,High
ORD00000595,PROD00000595,USER00000595,2024-01-14,2023-07-03,Clothing,67.03,1,Defective,Returned,-195.0,25,Female,City71,PayPal,Standard,5.6,1,0.5220865420658166,High
ORD00000596,PROD00000596,USER00000596,2023-12-31,2023-11-17,Books,13.85,5,Changed mind,Returned,-44.0,35,Female,City35,Debit Card,Next-Day,40.61,1,0.5257890806515013,High
ORD00000598,PROD00000598,USER00000598,2024-11-16,,Toys,137.63,4,No Return,Not Returned,0.0,18,Male,City79,PayPal,Express,36.05,0,0.529673843378241,High
ORD00000604,PROD00000604,USER00000604,2024-02-02,,Books,415.61,3,No Return,Not Returned,0.0,18,Female,City4,Credit Card,Standard,36.37,0,0.5181970649884996,High
ORD00000606,PROD00000606,USER00000606,2024-01-27,,Toys,55.57,2,No Return,Not Returned,0.0,30,Female,City46,PayPal,Express,2.16,0,0.5207613375497837,High
ORD00000607,PROD00000607,USER00000607,2023-03-15,2023-12-11,Books,80.86,2,Not as described,Returned,271.0,27,Male,City19,PayPal,Standard,5.97,1,0.5206068159230685,High
ORD00000610,PROD00000610,USER00000610,2024-11-19,,Home,189.71,1,No Return,Not Returned,0.0,34,Female,City41,PayPal,Next-Day,43.21,0,0.5116472740763198,High
ORD00000611,PROD00000611,USER00000611,2023-05-10,,Electronics,399.65,5,No Return,Not Returned,0.0,28,Female,City69,Gift Card,Standard,22.84,0,0.516954089236298,High
ORD00000612,PROD00000612,USER00000612,2024-02-26,2023-07-18,Electronics,207.66,1,Not as described,Returned,-223.0,22,Male,City59,PayPal,Standard,45.2,1,0.519325065852849,High
ORD00000615,PROD00000615,USER00000615,2023-04-21,2024-06-03,Clothing,74.1,3,Not as described,Returned,409.0,29,Male,City74,PayPal,Standard,49.16,1,0.521197604358222,High
ORD00000619,PROD00000619,USER00000619,2023-09-28,,Books,153.38,3,No Return,Not Returned,0.0,34,Male,City93,Gift Card,Next-Day,35.08,0,0.5172049731521947,High
ORD00000621,PROD00000621,USER00000621,2023-12-15,2024-03-18,Home,141.34,2,Defective,Returned,94.0,27,Female,City49,PayPal,Next-Day,22.08,1,0.5193247605808008,High
ORD00000622,PROD00000622,USER00000622,2024-03-18,,Books,69.36,2,No Return,Not Returned,0.0,39,Female,City65,Credit Card,Express,33.88,0,0.5147952668653799,High
ORD00000623,PROD00000623,USER00000623,2024-01-18,,Electronics,14.22,4,No Return,Not Returned,0.0,41,Female,City59,Gift Card,Next-Day,43.31,0,0.5197585564963156,High
ORD00000624,PROD00000624,USER00000624,2024-05-15,,Electronics,189.04,4,No Return,Not Returned,0.0,44,Female,City45,Gift Card,Next-Day,10.22,0,0.5120605764771904,High
ORD00000625,PROD00000625,USER00000625,2023-01-03,2023-08-16,Electronics,332.89,3,Changed mind,Returned,225.0,29,Male,City63,Credit Card,Next-Day,10.94,1,0.5132949719011104,High
ORD00000626,PROD00000626,USER00000626,2024-10-10,2024-11-03,Electronics,120.27,1,Defective,Returned,24.0,38,Male,City94,Debit Card,Standard,31.41,1,0.5114282032561996,High
ORD00000627,PROD00000627,USER00000627,2024-04-30,2023-03-07,Books,409.21,3,Changed mind,Returned,-420.0,30,Female,City21,Gift Card,Express,23.52,1,0.5128404147690504,High
ORD00000631,PROD00000631,USER00000631,2024-05-30,2024-02-20,Electronics,404.88,3,Defective,Returned,-100.0,27,Male,City71,Gift Card,Express,41.07,1,0.5134729785196899,High
ORD00000632,PROD00000632,USER00000632,2023-01-30,2024-02-09,Home,26.78,3,Wrong item,Returned,375.0,31,Female,City82,Debit Card,Next-Day,0.59,1,0.5217040399054276,High
ORD00000635,PROD00000635,USER00000635,2024-06-08,2024-10-27,Home,207.46,3,Not as described,Returned,141.0,40,Female,City40,Credit Card,Next-Day,47.53,1,0.5111260174882605,High
ORD00000638,PROD00000638,USER00000638,2023-06-19,2024-01-12,Electronics,26.1,4,Wrong item,Returned,207.0,33,Female,City83,PayPal,Express,22.83,1,0.5233785801991331,High
ORD00000639,PROD00000639,USER00000639,2024-05-22,2024-01-26,Clothing,385.74,5,Changed mind,Returned,-117.0,37,Female,City7,Gift Card,Next-Day,47.93,1,0.5124076175135972,High
ORD00000640,PROD00000640,USER00000640,2023-10-29,,Electronics,114.12,3,No Return,Not Returned,0.0,20,Male,City28,Gift Card,Standard,2.52,0,0.5270755466603164,High
ORD00000641,PROD00000641,USER00000641,2024-04-20,,Toys,60.27,2,No Return,Not Returned,0.0,37,Male,City40,Credit Card,Next-Day,26.22,0,0.5163235606174321,High
